Timestamp,Frame_Rate,CoG_Angle,Movement_Rate,Label
2025-04-21 18:03:10.011932,20.27081813021973,82.9593203327636,143.04796048079473,0
2025-04-21 18:03:10.069271,17.44013673067197,81.48843737807015,67.05099890163902,0
2025-04-21 18:03:10.121807,19.03456677326024,82.20871872952605,297.2246588552379,0
2025-04-21 18:03:10.172361,19.780828421094277,82.63770601228231,249.1684925663707,0
2025-04-21 18:03:10.215903,22.96633135822884,82.23210314765213,80.89684616537423,0
2025-04-21 18:03:10.266025,19.9513187821715,83.85078994252076,462.6460261824263,0
2025-04-21 18:03:10.311564,21.95919980675904,82.45879761558734,100.148538646258,0
2025-04-21 18:03:10.363608,19.214510798555068,83.16793307332777,27.04176366534617,0
2025-04-21 18:03:10.415479,19.27859497599815,84.19640198090478,461.9630996231144,0
2025-04-21 18:03:10.458818,23.073905720021227,85.94570682634667,323.0660458470014,0
2025-04-21 18:03:10.504550,21.866526720895653,86.55625824546117,71.53245299837829,0
2025-04-21 18:03:10.553740,20.32933523073796,89.44290224972832,601.6363401454054,0
2025-04-21 18:03:10.596957,23.139042506421085,89.37754658414953,92.63737918914192,0
2025-04-21 18:03:10.644338,21.105506426626707,88.7539438485642,58.33076800263205,0
2025-04-21 18:03:10.693485,20.3471218996073,85.15166263636657,705.1043909483923,1
2025-04-21 18:03:10.744301,19.67884130982368,80.12602917192635,451.4096601475501,0
2025-04-21 18:03:10.791882,21.016792417141296,80.00644152064133,97.87645674148196,0
2025-04-21 18:03:10.880174,21.117540228914137,65.96005682003472,236.85376058102904,0
2025-04-21 18:03:10.938133,17.253575803585296,65.47366471390797,278.5149253638519,0
2025-04-21 18:03:11.080220,19.63209454816734,40.96245162883908,469.3272698212346,0
2025-04-21 18:03:11.178866,26.44453259288642,28.53700315849772,218.6093729765832,0
2025-04-21 18:03:11.231961,18.834165175628588,27.99542757989072,92.03736998968164,0
2025-04-21 18:03:11.281857,20.04168670835337,23.12381918906741,854.1432466874069,1
2025-04-21 18:03:11.319935,26.261883502284785,19.324373119834053,692.5574396852533,1
2025-04-21 18:03:11.371535,19.37984496124031,19.406208202887832,129.32771544735655,2
2025-04-21 18:03:11.421837,19.87992525148105,20.6186069574304,596.3993138034749,0
2025-04-21 18:03:11.470194,20.67952933391236,20.293608893012127,166.84081180783687,2
2025-04-21 18:03:11.512857,23.439514333263016,20.1600955580674,129.46967997757451,2
2025-04-21 18:03:11.565827,18.87861053426468,26.41770056334896,875.7127381992382,1
2025-04-21 18:03:11.612687,21.340162185232607,27.051426343727844,430.5509882447409,0
2025-04-21 18:03:11.662041,20.26178222636463,27.117278218431323,206.23807635933065,0
2025-04-21 18:03:11.724125,16.107209587011145,33.494571540514976,566.6386183068996,0
2025-04-21 18:03:11.774920,19.68697706467172,32.80961460322453,134.92317465181893,0
2025-04-21 18:03:11.814603,25.19970768339087,33.449640984227685,97.9040909875331,0
2025-04-21 18:03:11.861506,21.32059782956314,36.26423980219731,794.6578782343646,1
2025-04-21 18:03:11.910677,20.33719062048769,38.46564647267329,344.3982652238838,0
2025-04-21 18:03:11.957943,21.156856937333387,39.942748172054806,142.6408700620365,0
2025-04-21 18:03:12.000605,23.44006375697342,40.11210763175402,647.456243548535,1
2025-04-21 18:03:12.052733,19.18354818907305,39.875326821950544,114.41792877949226,0
2025-04-21 18:03:12.100872,20.77317767298864,40.39497241856781,67.75923269890406,0
2025-04-21 18:03:12.149731,20.467058269714894,36.58848699965624,522.033061176598,0
2025-04-21 18:03:12.199188,20.21958468973047,35.26068210668186,379.808632457253,0
2025-04-21 18:03:12.238778,25.25890376357666,35.4010477023239,374.2135224049088,0
2025-04-21 18:03:12.290402,19.37083527041686,32.43788816828517,420.0586587649326,0
2025-04-21 18:03:12.337748,21.121108435770708,32.038069937437626,185.6293196768124,0
2025-04-21 18:03:22.805091,0.0955352279943439,83.56863182082762,52.607510565613,0
2025-04-21 18:03:23.049327,4.0944004978791,76.75226512717076,151.48591384109125,0
2025-04-21 18:03:23.126591,12.942638227376268,81.63000724174182,549.4608681392983,0
2025-04-21 18:03:23.602230,2.102434829776364,38.99810010062161,409.00179604815713,0
2025-04-21 18:03:23.676921,13.388493928318004,39.19193333840659,266.43671080238283,0
2025-04-21 18:03:23.836388,13.347036290591673,31.657652059025896,519.3161949654359,0
2025-04-21 18:03:23.915836,12.586849259893263,28.75099784969345,195.3835205029266,0
2025-04-21 18:03:23.999934,11.890889200694428,27.270524423952292,436.6222701967489,0
2025-04-21 18:03:24.077885,12.82857179510205,21.58014464156756,408.3508925263011,0
2025-04-21 18:03:24.158732,12.36904275978082,22.12321196574044,151.6089999826762,0
2025-04-21 18:03:24.241493,12.082985947487344,19.506109294937332,442.9621824546806,0
2025-04-21 18:03:24.312600,14.063313035284851,11.586417612047573,316.38312690002715,1
2025-04-21 18:03:24.395931,12.000336009408263,3.840995188201631,292.6037197568253,1
2025-04-21 18:03:24.475511,12.565971349585324,62.56058630173378,270.0564615353246,0
2025-04-21 18:03:24.555112,12.562656248037085,46.9995143039985,377.0214839951837,0
2025-04-21 18:03:24.631720,13.053467000835422,44.60680483494495,329.521640812336,0
2025-04-21 18:03:24.708174,13.079760378789862,46.97410200281063,393.9088566255796,0
2025-04-21 18:03:24.789201,12.341565157293248,31.67740009923572,593.1016168539098,0
2025-04-21 18:03:24.868187,12.660471475957763,28.598250774717062,536.4677329231148,0
2025-04-21 18:03:24.945837,12.8783000643915,22.67596340723365,379.19074255866377,0
2025-04-21 18:03:25.032652,11.518746760352473,23.229357839536995,298.34266417437857,0
2025-04-21 18:03:25.105364,13.752888106502366,29.96073611280592,434.71095471772605,0
2025-04-21 18:03:25.184796,12.589384630879245,61.578558292103615,738.3996936306864,1
2025-04-21 18:03:25.266597,12.224789428002104,45.75362520826278,543.3293430182056,0
2025-04-21 18:03:25.347314,12.388963910948128,51.57532776592655,407.64357899843753,0
2025-04-21 18:03:25.428017,12.391113093689206,22.32791913755528,609.4250586039643,0
2025-04-21 18:03:25.502868,13.359874951570454,12.854887938962737,661.380490082756,1
2025-04-21 18:03:25.582306,12.58843374707319,18.985684670932688,350.8089245390831,0
2025-04-21 18:03:25.661228,12.670738197207369,22.904378230434315,616.8588921376513,1
2025-04-21 18:03:25.747377,11.607795795656362,32.37629268400494,551.8853069681178,0
2025-04-21 18:03:25.817754,14.209187660741437,26.662650779422016,458.3498184252827,0
2025-04-21 18:03:25.915097,10.272952343774078,27.50927733448426,389.2826662289417,0
2025-04-21 18:03:25.998162,12.038764822729188,30.242014499021625,586.2287376093566,0
2025-04-21 18:03:26.070146,13.89197599466548,26.375990451936293,500.1603770189978,1
2025-04-21 18:03:26.151390,12.308601250553888,10.656587885965491,846.3725444707147,1
2025-04-21 18:03:26.231567,12.472404804370331,16.95700510968975,892.909095358692,1
