Timestamp,Frame_Rate,CoG_Angle,Movement_Rate
2025-04-02 09:34:30.013455,13.057898722937505,24.073938808088343,42.12319198555325
2025-04-02 09:34:30.090568,12.96798205231284,24.757218589045095,43.02059684133445
2025-04-02 09:34:30.168169,12.886431875877888,24.7393623283715,22.60582224567078
2025-04-02 09:34:30.245261,12.97151455403933,25.18963389951139,62.67923043103795
2025-04-02 09:34:30.322515,12.94431356305175,24.88110811629589,36.15419134367254
2025-04-02 09:34:30.400964,12.747135081390457,25.360178359875842,62.99264136245793
2025-04-02 09:34:30.479838,12.678449172097269,23.77569783253852,51.23562591184055
2025-04-02 09:34:30.556421,13.057728216444904,21.726009647056326,48.20415872060175
2025-04-02 09:34:30.635067,12.715204841950005,20.178851572055855,123.81895599355299
2025-04-02 09:34:30.712979,12.834993325803472,17.61505736901394,123.25376038370597
